"Events / Unique users","utm_campaign","utm_id","Average","1 Mar 2026","2 Mar 2026","3 Mar 2026","4 Mar 2026","5 Mar 2026","6 Mar 2026","7 Mar 2026","8 Mar 2026","9 Mar 2026","10 Mar 2026","11 Mar 2026","12 Mar 2026","13 Mar 2026","14 Mar 2026","15 Mar 2026","16 Mar 2026","17 Mar 2026","18 Mar 2026","19 Mar 2026","20 Mar 2026","21 Mar 2026","22 Mar 2026","23 Mar 2026","24 Mar 2026","25 Mar 2026","26 Mar 2026","27 Mar 2026","28 Mar 2026","29 Mar 2026","30 Mar 2026","31 Mar 2026","1 Apr 2026","2 Apr 2026","3 Apr 2026","4 Apr 2026","5 Apr 2026","6 Apr 2026","7 Apr 2026","8 Apr 2026","9 Apr 2026","10 Apr 2026","11 Apr 2026","12 Apr 2026","13 Apr 2026","14 Apr 2026","15 Apr 2026","16 Apr 2026","17 Apr 2026","18 Apr 2026","19 Apr 2026","20 Apr 2026","21 Apr 2026","22 Apr 2026","23 Apr 2026","24 Apr 2026","25 Apr 2026","26 Apr 2026","27 Apr 2026","28 Apr 2026","29 Apr 2026"
"page_view","HoliSale_2Mar_2","whatsapp","21.83","0","1064","61","28","17","6","21","13","6","2","6","1","1","7","5","2","4","2","1","2","2","9","2","4","4","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120229172986580111","7.35","1","7","4","3","7","2","74","3","23","30","4","57","11","15","15","9","37","45","15","7","2","0","0","1","0","2","0","1","3","1","2","2","4","5","5","1","1","2","3","8","8","3","2","1","0","4","2","0","2","2","3","2","0","0","0","0","0","0","0","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120243789485980111","403","0","0","0","0","0","0","0","0","0","82","41","440","140","131","121","68","395","241","170","161","348","266","127","181","167","468","201","405","629","342","580","543","552","867","1042","1341","1320","793","904","830","701","667","1139","1022","1063","790","720","775","1180","870","665","477","55","34","32","24","28","20","17","5"
"page_view","Advantage  shopping campaign_Videos_Bulk_30_Jan","120241149025110111","2.48","3","1","1","5","5","9","1","11","5","2","1","1","1","0","1","2","4","3","0","0","1","1","0","2","1","4","1","3","6","4","5","5","8","6","3","0","4","2","1","3","3","2","5","3","1","4","3","3","1","2","2","3","1","0","0","0","0","0","0","0"
"page_view","Star Panel","2901_star_panel_OB_2","0.18","3","0","0","2","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Perfplus_Bulk","--","70.5","81","75","106","111","114","122","94","116","107","113","122","115","114","113","82","92","95","107","96","111","101","94","109","76","100","75","71","83","73","61","87","14","4","3","20","38","43","46","57","62","58","51","64","55","54","49","45","45","46","50","39","37","46","32","42","48","38","42","67","19"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120231830578730111","0.88","0","0","1","1","1","0","0","0","1","2","0","0","0","1","0","1","0","4","0","1","1","0","1","1","2","1","2","4","0","2","3","0","0","2","2","1","2","0","1","2","1","0","0","1","6","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"page_view","Repeat_1_order_180D","120238348353450111","19.13","1","60","21","14","12","6","34","0","14","6","7","32","28","35","39","31","1","0","26","29","17","36","3","26","18","33","11","20","27","62","77","14","42","8","38","0","0","0","30","1","0","0","0","62","16","32","59","0","0","4","30","4","0","17","3","2","20","0","40","0"
"page_view","Remarketing_Product_Ads","WA_AS_Group_New","0.22","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","4","0","0","0"
"page_view","Repeat_>1_order_180D","120242513461230111","8.38","0","4","6","5","0","7","21","0","8","1","0","4","0","4","0","2","8","5","29","11","7","12","38","10","26","13","17","12","16","17","16","9","11","13","3","9","5","3","7","7","2","12","14","26","11","11","8","3","3","0","8","11","0","5","0","2","5","0","16","0"
"page_view","steal_deals","1103_reactivation_OB_1","485.57","0","0","0","0","0","0","0","0","0","0","8993","14534","2552","821","408","202","144","328","208","96","93","106","118","116","92","48","28","29","15","21","7","12","7","3","10","12","7","3","8","18","11","6","3","4","2","10","5","2","2","4","2","5","3","7","2","5","8","10","4","0"
"page_view","Advantage_BF_sale_27Nov","--","0.35","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0"
"page_view","(EMPTY)","120243789486030111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage++shopping+campaign_Videos_Bulk_30_Jan","120231327245410111","9.88","11","6","20","10","26","9","0","102","36","41","9","10","28","32","8","20","21","20","23","17","8","4","20","17","22","26","21","18","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","HoliSale_2Mar","PN_14jan_blog","0.02","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","new_cart","--","7.97","0","2","0","0","0","2","0","0","0","178","182","45","16","4","9","5","4","1","1","2","1","0","1","2","1","0","1","0","2","4","2","0","0","0","3","0","1","0","0","0","1","0","0","0","1","0","0","2","0","1","0","1","0","0","0","1","0","2","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120238348263040111","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage++shopping+campaign_Videos_Bulk_30_Jan","120230215685640111","14.88","5","20","22","37","30","12","0","22","25","43","20","38","64","75","73","63","43","31","38","25","7","15","42","57","26","14","18","17","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage++shopping+campaign_17_Sale+Campaign","120213279092860589","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Star Panel","2101_star_panel_OB_2","4.08","27","14","14","6","3","6","6","9","2","3","3","23","6","6","3","1","1","6","4","4","1","2","13","18","14","5","0","7","5","3","0","4","2","4","1","1","0","0","0","3","0","0","3","1","0","0","0","3","0","1","1","2","1","0","0","3","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120240144928590111","89.07","118","75","156","171","166","112","7","156","94","101","52","1637","98","101","172","206","165","170","79","29","8","10","36","63","84","101","85","127","160","108","127","76","59","22","11","7","15","15","32","27","24","17","14","21","20","14","24","25","22","49","42","21","2","1","2","3","2","2","1","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120217872090300111","158.82","455","593","378","334","380","265","198","4","439","278","162","260","240","291","309","176","198","165","137","140","78","109","97","162","158","225","233","141","164","310","746","233","56","143","69","47","94","84","87","75","56","57","70","79","80","67","53","47","27","52","67","38","14","5","37","2","59","4","2","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120238970405540111","15.68","11","26","21","29","64","70","120","3","34","18","7","22","5","5","2","1","22","14","5","6","2","5","1","1","2","6","4","6","13","5","24","31","28","32","16","17","8","14","26","44","24","18","13","12","16","18","15","15","5","16","9","7","2","1","0","0","0","0","0","0"
"page_view","PMAX_Qscale_newstructure_09032026_qscale_new_arrivals","--","41.67","0","0","0","0","0","0","0","0","0","0","19","304","340","345","287","255","86","59","73","56","48","28","23","20","44","47","36","40","21","40","16","11","26","30","27","26","29","32","42","19","15","12","13","16","1","3","1","2","0","0","0","1","3","1","1","2","0","0","0","0"
"page_view","Remarketing_Product_Ads","120226243760300111","4091.98","1969","2962","1934","1902","1834","1690","2383","1924","2820","4385","1941","4431","6609","7280","7126","4725","6910","5493","4854","4457","4724","5166","4178","4523","4627","4900","4322","4288","4685","3623","2134","1986","2113","2181","2489","3314","2424","5423","5206","5114","4147","4807","3792","3577","3833","3549","3426","3356","3176","3401","3737","3716","5770","5468","4858","6574","6622","9935","5019","1707"
"page_view","TOF_Bulk_Lookalike2_UGC_Videos_3_9Oct","120243789333550111","42.5","0","0","0","0","0","0","0","0","0","0","0","4","220","554","310","362","173","96","49","37","16","51","25","15","16","14","23","19","50","43","29","49","57","36","30","19","24","27","26","28","32","25","35","13","8","17","5","2","0","1","4","0","1","0","0","0","0","5","0","0"
"page_view","Repeat_1_order_180D","120237751299390111","35.08","39","101","45","20","10","5","24","1","21","4","5","19","31","30","81","109","72","58","59","41","66","45","13","95","101","85","34","0","0","97","83","36","13","0","0","0","18","4","0","0","1","89","16","1","1","14","41","0","25","91","116","123","38","20","1","3","19","0","40","1"
"page_view","(EMPTY)","624595731778","12.8","19","40","12","17","27","10","24","18","19","14","10","11","7","15","13","11","15","17","12","15","4","14","11","12","9","9","12","7","13","15","11","13","17","12","14","15","10","11","9","11","11","16","15","12","9","7","8","9","8","9","4","6","12","14","21","8","10","18","10","6"
"page_view","Star Panel","Story","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120242946905380111","0.9","0","0","2","1","3","0","3","0","5","2","1","4","4","1","1","0","1","0","1","2","1","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","2","7","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2","0"
"page_view","steal_deals","RCS_1","0.15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","PMAX_Qscale_newstructure_09032026_qscale_low","120203979236850111","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0"
"page_view","Perfplus_Bulk_1_TP8280T_Reg","Pinterest","0.03","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage_Summer_Sale_27April_New","Group","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","(EMPTY)","120241425411330111","0.18","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Perfplus_Bulk_1_TP8334T_Reg","Pinterest","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120238348297890111","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69a58bd191aa2c03d99e6f59","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Star Panel","0503_star_panel_OB_2","87.03","0","0","0","0","1","1786","745","142","65","1234","601","151","74","63","35","20","18","31","12","7","16","15","10","8","6","3","5","7","7","101","15","5","0","0","2","3","2","0","2","2","2","1","0","2","1","1","0","2","2","1","1","1","1","0","1","0","1","8","3","0"
"page_view","(EMPTY)","kwikchat","17.73","42","18","36","45","45","43","42","48","48","41","34","21","27","18","25","17","9","13","13","14","8","19","17","14","11","14","16","11","12","14","22","13","10","13","8","27","13","17","10","10","13","10","16","15","11","15","17","9","7","1","4","7","4","13","9","7","20","6","2","0"
"page_view","Star Panel","1202_star_panel_OB_2","1.95","10","15","0","2","15","9","9","1","1","3","11","8","4","9","4","2","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","1","1","0","0","0","0","0","0","2","1","0","1","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120204195095910111","1.35","0","2","2","2","0","1","1","0","1","0","2","0","1","0","2","0","1","1","2","1","0","0","1","1","0","0","0","0","3","4","4","4","4","4","2","2","2","4","4","2","2","3","2","2","4","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120236964003040111","0.22","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","0","1","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"page_view","DPA_Internal","120229172986540111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","steal_deals","1712_reactivation_OB_4","0.53","2","0","1","0","1","0","1","3","2","1","1","0","0","0","0","1","2","1","1","1","0","0","0","0","2","1","0","0","0","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"page_view","trackier_4614_369_","analyticscloud","86.02","102","234","125","35","47","36","35","60","162","51","40","25","37","34","64","47","78","45","60","42","78","120","188","117","229","99","74","160","188","475","215","107","83","89","135","93","35","69","86","89","78","94","74","84","49","49","29","45","37","28","38","34","42","53","29","23","45","162","71","9"
"page_view","Advantage++shopping+campaign_Videos_Bulk_30_Jan","120236964003100111","41.77","71","175","60","109","207","169","23","206","88","106","52","255","110","89","114","55","35","37","21","12","1","14","21","19","16","13","10","14","26","25","32","18","24","24","17","10","12","15","9","5","7","5","11","16","10","12","18","18","7","32","38","13","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_new_videos_Jan","admitad","0.03","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","120241149025060111","20.35","17","38","17","24","42","34","60","2","44","31","9","39","19","11","13","11","27","31","25","15","13","11","4","7","7","19","15","22","28","37","37","23","23","23","15","19","15","26","30","37","28","37","22","30","20","35","31","26","16","21","23","8","0","0","2","1","1","0","0","0"
"page_view","Remarketing_Product_Ads","120246515239760111","0.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"page_view","(EMPTY)","WA_OB_AS_2702_0_90_4msg","13.82","580","116","8","11","6","6","1","46","11","7","11","6","4","1","2","2","3","1","0","0","1","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","WA_OB_AS_UMMU","0.05","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","steal_deals","PN_Yellow Kurta","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage+ shopping campaign_Videos_Bulk_30_Jan","6609472974","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","6XkEPmXrvpgG8aEHn5MEeN_p40893952","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Videos_3_9Oct","120242946958820111","13.4","0","0","0","0","0","0","0","0","0","0","0","578","35","3","5","2","4","1","0","1","0","1","2","2","0","0","0","0","1","1","10","27","49","18","15","7","5","7","2","9","6","1","2","3","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","steal_deals","0403_reactivation_OB_200_credits","171.53","0","0","1","2975","5217","1043","382","139","69","98","74","35","8","12","13","6","9","8","7","3","8","4","2","9","7","1","2","4","4","77","8","6","3","4","4","4","1","1","1","1","0","2","0","3","2","2","1","2","2","2","0","0","1","0","1","0","1","17","5","1"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120242946905380111","0.15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","1803_reactivation_OB_1","30.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1215","495","52","27","17","7","6","6","3","2","3","3","3","1","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Repeat_>1_order_180D","120238348353850111","26.03","33","8","18","11","12","0","12","0","7","16","9","32","36","25","19","58","67","98","79","22","27","13","27","20","29","29","27","14","54","19","46","40","39","52","25","10","13","9","4","20","6","5","14","79","81","52","26","22","16","38","35","22","11","5","47","4","4","1","15","0"
"page_view","WA_Sale","WA_OB_Sale_1sep","0.15","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
